text_id,text,label_0_mean,label_0_std,label_0_last,label_1_mean,label_1_std,label_1_last,label,pred,agreement_level,agreement_factor,comment_id,confidence,variability,correctness,is_correct,agreement_factor_rd
4681,DISGUSTING. VILE. SICK. Berniebros are creating account in name of George Floyd. <url>,0.8784903526306153,0.1593568634341405,0.9962338805198668,0.121509653981775,0.15935686724597145,0.00376612925902,0,0,A+,0.8,3929_train,0.8784903526306153,0.1593568634341405,0.9962338805198668,True,0.8
4682, Why support #RacistJoeBiden who brags about authoring the 1994 Crime Bill targeting Blacks for crack cocaine incarcerating for life adding 60 death penalty crimes? #Biden fought school integration working with Segregationists. Biden is a criminal! #MAGA  <url>,0.17866852246224876,0.2660025833726549,0.0231103431433439,0.8213314831256866,0.26600257119743326,0.976889669895172,0,1,A0,0.6,392_test,0.17866852246224876,0.2660025833726549,0.0231103431433439,False,0.6
4683,"NASCAR is back, marking one of the first major sporting events to return during the COVID-19 pandemic. <url>",0.9806634068489075,0.023368351706297034,0.9985331296920776,0.01933662493247534,0.02336832847664576,0.001466886489652,0,0,A++,1.0,392_train,0.9806634068489075,0.023368351706297034,0.9985331296920776,True,1.0
4684, Talk with soros. Probably he can donate everything.,0.9147784233093261,0.1434879929070586,0.9993606209754944,0.08522158293053503,0.14348800030168865,0.000639391830191,0,0,A++,1.0,3930_train,0.9147784233093261,0.1434879929070586,0.9993606209754944,True,1.0
4685,"Queens NY 8y/o Jayden saved by 15y/o bro Tyron, who learned #CPR fr/ 2+ wks in hosp, Jayden went home w/20 lb loss, implanted #defibrillator. Tested ➖#COVID19, ➕antibodies. Los Angeles now spiking #PIMS.😢       <url>",0.8973493456840516,0.11407401615951396,0.991953194141388,0.10265065617859359,0.11407400541790765,0.008046805858612,0,0,A++,1.0,3932_train,0.8973493456840516,0.11407401615951396,0.991953194141388,True,1.0
4686, Brayden did a wonderful job. Excellent narrator!,0.9894749522209167,0.012126656401439818,0.9985499978065492,0.0105250465450808,0.012126683025970213,0.0014499312965199,0,0,A++,1.0,3933_train,0.9894749522209167,0.012126656401439818,0.9985499978065492,True,1.0
4687, Yep... against you! #Trump2020,0.9460333108901977,0.08021614003682137,0.9897587299346924,0.053966696094721524,0.08021615866562062,0.0102412281557917,0,0,A++,1.0,3935_train,0.9460333108901977,0.08021614003682137,0.9897587299346924,True,1.0
4688,. Says He Doesn't Need Voters To Get Elected   How can anyone be foolish enough to vote for this man?!  <url> via ,0.9257819652557373,0.15579469784679595,0.9977512955665588,0.07421805704943832,0.15579468515839545,0.0022487619426101,0,0,A+,0.8,3936_train,0.9257819652557373,0.15579469784679595,0.9977512955665588,True,0.8
4689,"RIP to those named above and to all of the other countless victims of senseless brutality and violence. To name a few more: George Floyd, Ahmaud Arbery, Eric Garner, Freddie Gray, Philando Castile, Alton Sterling, Walter Scott.. and so many more. This has to end.",0.9641696095466614,0.052734403771089025,0.9961637258529664,0.03583040172234174,0.05273442292692104,0.0038362699560821,0,0,A++,1.0,3937_train,0.9641696095466614,0.052734403771089025,0.9961637258529664,True,1.0
4690,Just so you don’t appear so stupid in your responses to Covid and children ,0.8304202437400818,0.07072517250987645,0.8497748970985413,0.16957975029945369,0.07072516588785048,0.1502251178026199,0,0,A0,0.6,3938_train,0.8304202437400818,0.07072517250987645,0.8497748970985413,True,0.6
4691,   BE RUTHLESS VOTE!!  #JudgeEmmettSullivan  #TheResistance  #JUSTICEISCOMING  #TRUMPTERRORISTS #COVIDIDIOTS #BIDENHARRISLANDSLIDE2020,0.603916448354721,0.29005576974223124,0.17609703540802,0.396083578467369,0.29005576817593687,0.8239030241966248,0,1,A0,0.6,3939_train,0.603916448354721,0.29005576974223124,0.17609703540802,False,0.6
4692,"Be great if someone like Twitter would make a mass announcement about how foolish we are with the Trump coronavirus, someone with huge credentials or congregation should make a statement about how highly contagious this is, because these motherfuckers just don’t seem to get it.",0.14385044053196902,0.16968737363701325,0.0192131865769624,0.8561495780944824,0.1696873609223922,0.9807868599891664,1,1,A+,0.8,393_test,0.8561495780944824,0.1696873609223922,0.9807868599891664,True,0.8
4693,Fucking #Michigan cops 😠  Arrested a black man...for doing his job...via Amazon delivery  #BLM  #PoliceBrutality  #GeorgeFloydProtests,0.2989343911409378,0.29472362890235226,0.0656902566552162,0.7010655760765075,0.29472359622509114,0.9343096613883972,1,1,A+0,0.6,393_train,0.7010655760765075,0.29472359622509114,0.9343096613883972,True,0.6
4694,"<url> If people in MA were less like docile, unthinking sheep, they might take to the streets upon realizing that you  like the MN PO, have also engaged in the use of unwarranted lethal force-on the state's economy.",0.5565799176692963,0.305194179423558,0.9196539521217346,0.44342008978128433,0.3051941929235681,0.0803460553288459,0,0,A+,0.8,3940_train,0.5565799176692963,0.305194179423558,0.9196539521217346,True,0.8
4695,Not biden beating trump❤️❤️❤️ #BidenHarris2020 #fucktrump #KamalaHarris #Kamala #biden2020,0.34190463963896034,0.4047947967792533,0.9397461414337158,0.6580953605473041,0.40479480447919447,0.060253832489252,0,0,A+,0.8,3941_train,0.34190463963896034,0.4047947967792533,0.9397461414337158,True,0.8
4696,"I never took PoliSci, the yellow is piss, right?",0.282053049094975,0.25056719240720265,0.0310028921812772,0.7179469585418701,0.25056722147759003,0.9689971208572388,1,1,A++,1.0,3942_train,0.7179469585418701,0.25056722147759003,0.9689971208572388,True,1.0
4697,   No.  YOU hate AMERICA.,0.5434682622551918,0.4196365445172412,0.0785809382796287,0.4565317140892148,0.4196365684172407,0.9214190244674684,1,1,A+0,0.6,3943_train,0.4565317140892148,0.4196365684172407,0.9214190244674684,True,0.6
4698,Black lives needs be protected. Yeah #BlackLivesMatter,0.8946245908737183,0.22442189809623836,0.9986976385116576,0.10537542342208321,0.22442192370946515,0.0013023137580603,0,0,A++,1.0,3944_train,0.8946245908737183,0.22442189809623836,0.9986976385116576,True,1.0
4699,The US is so f%cked,0.31943697477690874,0.4243784728598317,0.0034372915979474,0.6805630192160607,0.4243784750491285,0.996562659740448,1,1,A++,1.0,3945_train,0.6805630192160607,0.4243784750491285,0.996562659740448,True,1.0
4700,This is going the wrong way!!!,0.9625960946083069,0.0745426455966768,0.9986452460289,0.037403902807272946,0.07454264004999378,0.0013547544367611,0,0,A++,1.0,3947_train,0.9625960946083069,0.0745426455966768,0.9986452460289,True,1.0
4701,"Black people ARE loved""  #BlackLivesMatter",0.9934883117675781,0.005487428359776428,0.9994418025016784,0.006511706754099521,0.005487407439924242,0.000558242376428,0,0,A++,1.0,3948_train,0.9934883117675781,0.005487428359776428,0.9994418025016784,True,1.0
4702,"Imagine thinking it’s okay to kill someone that is biologically the same as you i every way, shape and form, but the only difference is that their skin is a darker color than yours. I don’t want to live in this world anymore. #BlackLivesMatter #PoliceBrutality #JusticeforGeorge",0.8244089722633362,0.19940437911832945,0.9960750937461852,0.17559101153165096,0.19940438123019402,0.0039249071851372,0,0,A++,1.0,3949_train,0.8244089722633362,0.19940437911832945,0.9960750937461852,True,1.0
4703," I think it is quite clear. The President of the United States not only supports, but actively promulgates the white supremacist agenda. A vote for Trump, is a vote for white supremacy. Don’t let this happen. If you do, it is the end of the Land if the Free.",0.9160518884658814,0.11327990699711239,0.98691987991333,0.08394807484000918,0.11327994586883922,0.0130800586193799,0,0,A0,0.6,394_test,0.9160518884658814,0.11327990699711239,0.98691987991333,True,0.6
4704,Mark my words! Schools will be the Petri dish for the corona virus!   #COVID19 #SchoolsMustShutdown #ReopeningSchools #TrumpFailedAmerica <url>,0.9137617826461792,0.1263212864919094,0.9987433552742004,0.08623820957727726,0.12632125363619826,0.0012566952500492,0,0,A0,0.6,394_train,0.9137617826461792,0.1263212864919094,0.9987433552742004,True,0.6
4705, Not many people really believe but evil like you are. <url>,0.25700122639536854,0.31191094860585356,0.0226784646511077,0.7429987847805023,0.3119109395658741,0.9773215651512146,1,1,A+,0.8,3951_train,0.7429987847805023,0.3119109395658741,0.9773215651512146,True,0.8
4706,These people are using regular black people by appropriate their culture in order to continue their oppression. <url>,0.9563393950462341,0.06182215618541705,0.9973459243774414,0.04366059722378846,0.061822176330181416,0.0026540285907685,0,0,A++,1.0,3952_train,0.9563393950462341,0.06182215618541705,0.9973459243774414,True,1.0
4707,"In spite of Wolf attack, voters blaming Pelosi for lack of new COVID stimulus deal ⁦  <url>",0.9489362001419067,0.09170079845420731,0.997802197933197,0.051063779555261056,0.09170081099986764,0.0021977433934807,0,0,A++,1.0,3953_train,0.9489362001419067,0.09170079845420731,0.997802197933197,True,1.0
4708,"Remember that article in the daily tar heel with the title ""UNC has a clusterfuck on its hands""? It seems that ""UNC system"" would be more accurate in that headline...",0.21236333157867188,0.3311072775435566,0.0088142240419983,0.7876366436481476,0.33110724540875,0.99118572473526,1,1,A+,0.8,3954_train,0.7876366436481476,0.33110724540875,0.99118572473526,True,0.8
4709,They literally battled it out for the WWE Heavyweight Racist of the world you bellend.,0.7614322900772095,0.23511512982966135,0.996473491191864,0.23856770568527277,0.2351150982963267,0.0035265423357486,0,0,A0,0.6,3955_train,0.7614322900772095,0.23511512982966135,0.996473491191864,True,0.6
4710,Close down BBC. Don’t want to pay for lies and destructive propaganda,0.9628087520599365,0.0586241946606156,0.9972186088562012,0.037191252876073076,0.058624174080240746,0.0027814381755888,0,0,A+,0.8,3956_train,0.9628087520599365,0.0586241946606156,0.9972186088562012,True,0.8
4711,LRT: Maybe the racists who say #AllLivesMatters rather than #BlackLivesMatter will join in the movement against police brutality after seeing that video?,0.9682889103889465,0.05281679663993555,0.9987083673477172,0.031711083976551854,0.05281678385623719,0.0012915909755975,0,0,A++,1.0,3958_train,0.9682889103889465,0.05281679663993555,0.9987083673477172,True,1.0
4712,"  Exactly.  war = $$$  That’s biggest reason they viewed Tulsi Gabbard as a threat. Well that, and because she’ll call out the dnc (and GOP) for their corrupt shenanigans   #Elections2020",0.8282939314842224,0.14821346351877146,0.9963868856430054,0.1717060465365648,0.14821345062178484,0.0036131609231233,0,0,A++,1.0,395_test,0.8282939314842224,0.14821346351877146,0.9963868856430054,True,1.0
4713,   Good luck with that. He mocked George Floyd when he was telling the pigs that he couldn't breathe. Fuck that whole asshole. Ann's his hair piece,0.06272680852562185,0.03939925702142146,0.0093938903883099,0.9372732281684876,0.03939925816808411,0.990606129169464,1,1,A++,1.0,395_train,0.9372732281684876,0.03939925816808411,0.990606129169464,True,1.0
4714,"    Trump has done more to combat sex trafficking than any other administration. More arrests, More resources to help the victims. More to stop kids from being gang raped 20x per day. !",0.9176366925239563,0.11702743753172026,0.9972227811813354,0.08236330170184372,0.11702744217676957,0.0027771983295679,0,0,A+,0.8,3960_train,0.9176366925239563,0.11702743753172026,0.9972227811813354,True,0.8
4715,What in the hell is wrong with Joe. Joe Biden who let him out of the basement. He is absolutely nuts to say that about King to even compare him to this thug with a criminal record a mile long King never robbed a pregnant woman 🤰🏿,0.22334605902433396,0.15994367954266736,0.0913692787289619,0.7766539454460144,0.15994368570349754,0.9086307287216188,1,1,A+0,0.6,3962_train,0.7766539454460144,0.15994368570349754,0.9086307287216188,True,0.6
4716," And now another incident from a recent Zoom call where he outright said ""I do not mourn George Floyd."" What the actual fuck. <url> <url>",0.08766773939132684,0.08682764150486329,0.0165323019027709,0.91233229637146,0.0868276552645116,0.9834677577018738,1,1,A+0,0.6,3963_train,0.91233229637146,0.0868276552645116,0.9834677577018738,True,0.6
4717,"Chicken wings imported to China from Brazil test positive for COVID-19, Chinese officials say - CBS News <url>",0.9212579488754272,0.10106133436076495,0.9977275729179382,0.07874205848202104,0.101061348562604,0.002272461540997,0,0,A++,1.0,3964_train,0.9212579488754272,0.10106133436076495,0.9977275729179382,True,1.0
4718,'Evangelicals' is a false label. Evangelical means 'saved by grace alone through faith in Jesus Christ's atonement' &amp; 'loving God &amp; loving your neighbor as you love yourself'.  &amp; his followers are FAKE Christians. <url>,0.8738893747329712,0.14289343966673945,0.9982598423957824,0.12611060959752646,0.1428934252255633,0.0017401286168023,0,0,A0,0.6,3965_train,0.8738893747329712,0.14289343966673945,0.9982598423957824,True,0.6
4719," California voter here and just love how much voter intimidation there was yesterday! Great Job! People drove around the polling places blasting ""FDT (Fuck Donald Trump)"" That's you're faithful followers! And don't get me started on the voter fraud here! Good Job Honest Joe! 🤣🤣",0.17479422260075803,0.16697516681306193,0.0065586296841502,0.8252057671546936,0.1669751798219448,0.9934413433074952,1,1,A+,0.8,3967_train,0.8252057671546936,0.1669751798219448,0.9934413433074952,True,0.8
4720,  will prevail. Keep the faith. <url>,0.9855750322341919,0.02049175597794177,0.9984082579612732,0.01442499917466188,0.02049172837880258,0.0015917950076982,0,0,A++,1.0,3968_train,0.9855750322341919,0.02049175597794177,0.9984082579612732,True,1.0
4721,"Working class folks are losing their jobs but they’re happy to give Mesut Ozil £350,000 a week. Fucking embarrassing",0.5843692272901535,0.36977176628213493,0.9224022030830384,0.4156307715922594,0.3697717890679345,0.0775977596640586,0,0,A0,0.6,3969_train,0.5843692272901535,0.36977176628213493,0.9224022030830384,True,0.6
4722,Holy F***😳😳,0.23046061545610427,0.32571313369028876,0.0131516549736261,0.7695394158363342,0.3257131452968442,0.9868484139442444,1,1,A+0,0.6,396_test,0.7695394158363342,0.3257131452968442,0.9868484139442444,True,0.6
4723,"  It’s Wednesday, September 30th 2020, and Donald Trump is the most corrupt President in US history! Vote for Joe Biden/Harris for President/VP!  America deserves better!     #ImVotingForJoeBiden",0.8996667861938477,0.08508527943536458,0.99445641040802,0.10033320123329754,0.08508529226100278,0.0055435043759644,0,0,A+,0.8,396_train,0.8996667861938477,0.08508527943536458,0.99445641040802,True,0.8
4724,"   wow, if the fact that flies are living is the most heinous thing you've ever read, you should go read something (like literally anything at all)",0.6332293748855591,0.4179890340605026,0.0498846173286438,0.3667706236243248,0.4179890664104037,0.950115442276001,1,1,A+,0.8,3970_train,0.3667706236243248,0.4179890664104037,0.950115442276001,True,0.8
4725,America’s Dead,0.9405606746673584,0.1057482304791719,0.9988254904747008,0.05943932312075043,0.10574821448059811,0.0011745296651497,0,0,A++,1.0,3971_train,0.9405606746673584,0.1057482304791719,0.9988254904747008,True,1.0
4726,THese #racist #WhiteSupremacists  F*****RS Need To Be ARRESTED ans CHARGED!,0.20649766214191909,0.27140789919419755,0.0069181593134999,0.7935023486614228,0.27140790312009594,0.9930818676948548,1,1,A+0,0.6,3972_train,0.7935023486614228,0.27140790312009594,0.9930818676948548,True,0.6
4727,Bit harsher language than what I usually post #BlackLivesMatter <url>,0.9890138030052185,0.0111929532584025,0.9981881976127625,0.0109862123150378,0.01119295145344914,0.0018117954023182,0,0,A++,1.0,3973_train,0.9890138030052185,0.0111929532584025,0.9981881976127625,True,1.0
4728,Candace Owens -  I DO NOT support George Floyd and I refuse to see him a... <url> via  Just saw this on YouTube....,0.9323995351791382,0.13263340198548706,0.9973811507225036,0.06760045918636022,0.13263342236013625,0.0026187915354967,0,0,A+,0.8,3974_train,0.9323995351791382,0.13263340198548706,0.9973811507225036,True,0.8
4729,"The cowardice among many of the so-called """"leaders"""" in America right now is saddening.""",0.9184932827949523,0.09593525146880415,0.9967064261436462,0.08150671836920079,0.09593522422816582,0.0032936038915067,0,0,A++,1.0,3975_train,0.9184932827949523,0.09593525146880415,0.9967064261436462,True,1.0
4730,Cuomo is a Snake in a Brooks Bros suit who has the blood of 6000 elderly on his hands &amp; his hands only.,0.3228574550710618,0.3744206486726651,0.0066613699309527,0.6771425604820251,0.37442066567277305,0.9933386445045472,1,1,A+,0.8,3976_train,0.6771425604820251,0.37442066567277305,0.9933386445045472,True,0.8
4731,   No we are not ignoring blatant racism no we are not. Are you black? If not this isn’t even your business to forgive! Idgaf when he said it it was said and I am outraged!,0.814355343580246,0.26449913724340285,0.9983672499656676,0.18564463180955496,0.2644991233676301,0.0016327663324773,0,0,A0,0.6,3977_train,0.814355343580246,0.26449913724340285,0.9983672499656676,True,0.6
4732," Looking forward to you as President-elect Biden getting to work to help Americans come together and rebuild our Economy and Our standing in the World.  Also, I won't mind seeing the corruption of the Trump Administration being held to account and punished. #BidenWins",0.9056979060173035,0.16172665359952643,0.997729480266571,0.0943021127954125,0.1617266783424709,0.0022704978473484,0,0,A++,1.0,3978_train,0.9056979060173035,0.16172665359952643,0.997729480266571,True,1.0
4733,His excellency   is expressed what i exactly mean👇🏽 <url>,0.9782831192016601,0.02810612571883364,0.9943722486495972,0.021716892626136478,0.028106149760592322,0.0056277159601449,0,0,A++,1.0,3979_train,0.9782831192016601,0.02810612571883364,0.9943722486495972,True,1.0
4734, Fuck you and your crooked family :),0.03829055111855264,0.029369224981371,0.0031127454712986,0.961709451675415,0.029369220392452194,0.9968872666358948,1,1,A++,1.0,397_test,0.961709451675415,0.029369220392452194,0.9968872666358948,True,1.0
4735,"Oh, the drama! Cue the violins!   What a pathetic attention whore. I'll save my sympathy for those who lost family and friends as a result of this Chinese coronavirus about which the media has been unconscionably derelict in their reporting.",0.1621547779999673,0.20819269058343495,0.0043726498261094,0.8378451824188232,0.2081926661094825,0.9956272840499878,1,1,A+0,0.6,3981_train,0.8378451824188232,0.2081926661094825,0.9956272840499878,True,0.6
4736,"Pass it on, the secret is no more. Wear a mask, it can save lives. Hell, might even save yours!",0.9431114673614502,0.10353618876369977,0.9975292086601256,0.056888508284464435,0.10353617158339762,0.0024707608390599,0,0,A++,1.0,3982_train,0.9431114673614502,0.10353618876369977,0.9975292086601256,True,1.0
4737,  50% of ALL death in America is in NY &amp; Jersey........those Governor’s did NOT shut down or CLEAN the subways until freaking MAY !!!    and sent Covid positive patients into nursing homes ....BUT... bad orange man.....good grief,0.8534309506416321,0.21098424868418966,0.9874256253242492,0.14656902756541962,0.21098426395766806,0.0125743886455893,0,0,A+,0.8,3983_train,0.8534309506416321,0.21098424868418966,0.9874256253242492,True,0.8
4738,"I am a suburban mom and I don't need an apology,  I need the GOP Senate to take meaningful action to address the systemic racism that has plagued our state for decades. DO SOMETHING. #mnleg #IamASuburbanMom <url>",0.9333918571472168,0.1258914817105248,0.9987961053848268,0.0666081303963437,0.12589148629044197,0.0012038975255563,0,0,A++,1.0,3985_train,0.9333918571472168,0.1258914817105248,0.9987961053848268,True,1.0
4739,People even still going to Miami LOL,0.9327321767807006,0.10353775708132688,0.997582197189331,0.06726781595498318,0.10353775614129049,0.0024177869781851,0,0,A++,1.0,3986_train,0.9327321767807006,0.10353775708132688,0.997582197189331,True,1.0
4740,Nobody wants the snitch money....,0.7849064946174622,0.21602118538445572,0.9963488578796388,0.21509349150583143,0.21602118938041331,0.0036511039361357,0,0,A+,0.8,3987_train,0.7849064946174622,0.21602118538445572,0.9963488578796388,True,0.8
4741,"I Regret Each Time I Used To Put My Hand Over My Heart To Sing This Bullshit. Now It’s a Knee or ""Turn Ts Off Bro""",0.5577108219265938,0.38076012198337134,0.9720027446746826,0.44228915497660637,0.3807601229785487,0.0279972665011882,0,0,A0,0.6,3989_train,0.5577108219265938,0.38076012198337134,0.9720027446746826,True,0.6
4742,"Can't believe some of the vids I've seen on here. I hope America seriously tackles police brutality and racism but the future seems pretty bleak at the moment, #blacklivesmatter",0.9485975503921509,0.08583090078831364,0.9994932413101196,0.0514024264644831,0.08583089417099049,0.0005067603196948,0,0,A++,1.0,398_test,0.9485975503921509,0.08583090078831364,0.9994932413101196,True,1.0
4743,"  But your name is Savage and  . Lol. Anyway, yes it sucks overall, but this is the sh*t place we’re in and going high doesn’t always work, as history has shown.",0.5788288891315461,0.34376642911428834,0.9640770554542542,0.42117110192775725,0.3437664544940527,0.0359229147434234,0,0,A+,0.8,398_train,0.5788288891315461,0.34376642911428834,0.9640770554542542,True,0.8
4744, Faux News started a hate campaign against the beautiful Forever First Lady Michelle Obama because she dared to show her arms as if it was the 1800s and wanted kids to be healthy #FoxNewsIsRacist #MyPresident #Obama #MichelleObama #BrownLivesMatter #BlackLivesMatter #AmeriKKKa <url>,0.8241275072097778,0.17590939992321633,0.9982036352157592,0.17587250752840186,0.17590942257255646,0.001796371419914,0,0,A+,0.8,3990_train,0.8241275072097778,0.17590939992321633,0.9982036352157592,True,0.8
4745,    10x worse than covid: trump parents?,0.9731633067131042,0.0367345570483133,0.9982072114944458,0.026836685929447362,0.036734561106781305,0.0017927573062479,0,0,A0,0.6,3992_train,0.9731633067131042,0.0367345570483133,0.9982072114944458,True,0.6
4746,  #BlackLivesMatter That’s why Blacks are waking up and #WalkAway They see how they are being used by the Democrats AGAIN! There were bricks set up everywhere.  <url>,0.9399553298950195,0.07146740812638411,0.9925629496574402,0.06004465129226442,0.07146741632069324,0.0074370689690113,0,0,A+,0.8,3994_train,0.9399553298950195,0.07146740812638411,0.9925629496574402,True,0.8
4747,Lehigh Part.1😭📸‼️ #worldstarfights #worldstar #wildfights #wildfight #viral #wild #streetfights #streetfight #sicklerville #schoolfights #schoolfight #NewJersey #hoodfights #hoodfight #Girlfights #girlfight #ghetto #Fights #fight #crazyfights #crazyfight #coronavirus #COVID <url>,0.8823111236095429,0.24792690118787405,0.9986628293991088,0.11768886537756766,0.24792689132990356,0.0013371341628953,0,0,A+,0.8,3995_train,0.8823111236095429,0.24792690118787405,0.9986628293991088,True,0.8
4748,Pope Francis criticised for rarely wearing face mask   Pope Francis   The Guardian #COVIDIOTS 👋🏻😈 <url>,0.470465587079525,0.3180613223205589,0.0822554305195808,0.5295344114303588,0.31806128920554977,0.917744517326355,0,1,A0,0.6,3996_train,0.470465587079525,0.3180613223205589,0.0822554305195808,False,0.6
4749,  Because Trump is the one lying through the teeth in that instance.,0.907498037815094,0.11095948594858794,0.9810600876808168,0.09250193275511259,0.11095948056841748,0.0189399309456348,0,0,A++,1.0,3997_train,0.907498037815094,0.11095948594858794,0.9810600876808168,True,1.0
4750,"Joseph Massad discusses the USA's racist anthem of 1814: ""many white Americans...claim that their country is the ""land of the free and the home of the brave""... though the more accurate ""land of the slave and the home of the brave"" rhymes much better."" <url>",0.9109788417816163,0.130776157974751,0.997284173965454,0.08902115966193375,0.1307761706266147,0.0027158686425536,0,0,A0,0.6,3999_train,0.9109788417816163,0.130776157974751,0.997284173965454,True,0.6
4751,  WAIT WHAT?!?!  COVID CLOWNS?!?!  SERIOUSLY?!?!?,0.7906773000955581,0.333047082388164,0.9971145391464232,0.2093227036762982,0.3330470872601633,0.0028854871634393,0,0,A++,1.0,399_test,0.7906773000955581,0.333047082388164,0.9971145391464232,True,1.0
4752,"   Eh she shouldnt be proud of that, it was pathetic. The syringe should be full of Covid-19 duh.",0.4665724318474531,0.40712003582378714,0.0153191816061735,0.5334275543689728,0.4071200267923909,0.9846807718276978,1,1,A+,0.8,399_train,0.5334275543689728,0.4071200267923909,0.9846807718276978,True,0.8
4753,  Because a.) it isn't an actual problem according to people who study and report on this issue and b.) speculating about such a thing without evidence could undermine American faith in the voting process. Two solid reasons.,0.9933907628059387,0.007718645677595415,0.9988442659378052,0.00660923453979192,0.007718662099869424,0.0011556989047676,0,0,A++,1.0,39_dev,0.9933907628059387,0.007718645677595415,0.9988442659378052,True,1.0
4754," For you and your Chinese overlords, 操你",0.3727946825325489,0.3533656740264023,0.0341581441462039,0.6272053215652704,0.35336568546525343,0.9658418893814088,1,1,A+0,0.6,39_test,0.6272053215652704,0.35336568546525343,0.9658418893814088,True,0.6
4755,Daily positive test rate of *19.7%*.  Holy crap.,0.763136214017868,0.30448044299644356,0.9969019889831544,0.2368637943640351,0.3044804206083502,0.0030980603769421,0,0,A++,1.0,39_train,0.763136214017868,0.30448044299644356,0.9969019889831544,True,1.0
4756,"And he looked this way and that way, and when he saw that there was no man, he slew the Egyptian, and hid him in the sand. 13  Exodus 2  #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter",0.9664814114570618,0.04571849345383719,0.99841046333313,0.0335186159005388,0.045718482105780375,0.0015895389951765,0,0,A++,1.0,3_dev,0.9664814114570618,0.04571849345383719,0.99841046333313,True,1.0
4757,    Um the Kurds are helping the ppl Of the Ukraine stop Putin/Russian military from overthrowing the Ukrainian government. Trump Endangered the lives of many by cutting US aid in an effort to extort the Ukrainian president for help winning the election Which led to his impeachment .,0.9107807636260986,0.08621215206650845,0.9978773593902588,0.08921921714209016,0.08621215117440041,0.0021226347889751,0,0,A+,0.8,3_train,0.9107807636260986,0.08621215206650845,0.9978773593902588,True,0.8
4758,This dead ass made me cry,0.15379476808011527,0.16728442341622482,0.0176703184843063,0.84620521068573,0.16728444614637258,0.9823296666145324,1,1,A+0,0.6,4001_train,0.84620521068573,0.16728444614637258,0.9823296666145324,True,0.6
4759,He WILL kill us all.,0.9455906391143799,0.046061920772865875,0.996964395046234,0.054409354552626556,0.04606195613752708,0.0030355975031852,0,0,A+,0.8,4002_train,0.9455906391143799,0.046061920772865875,0.996964395046234,True,0.8
4760, Like This One Creepy Joe ?¿? #Fooked <url>,0.2819391455501318,0.41976996289877744,0.0084336958825588,0.7180608501657844,0.4197699221738903,0.991566240787506,1,1,A+0,0.6,4004_train,0.7180608501657844,0.4197699221738903,0.991566240787506,True,0.6
4761, TEXAS! We so need to get rid of this 🤡! If you are not a Texas billionaire he could careless about you. John is why Texas has had so many unnecessary cases of COVID. In John’s eyes we are nothing more than collateral damage! Texas needs a real Senator! Not  a Trump liar!,0.8046336054801941,0.1396386793390746,0.9237590432167052,0.1953663811087608,0.1396386999132434,0.0762408897280693,0,0,A0,0.6,4005_train,0.8046336054801941,0.1396386793390746,0.9237590432167052,True,0.6
4762,istg this looks like sydney. i know that road,0.9354206442832946,0.12027149141014962,0.9973594546318054,0.06457935557700686,0.12027149132792063,0.0026405085809528,0,0,A++,1.0,4006_train,0.9354206442832946,0.12027149141014962,0.9973594546318054,True,1.0
4763,This is a direct Saudi-funded foreign interference attempt to use footage of  as a weapon to take down  7 days out from the election. They are trying to stop voters from electing a President who will not start a war with Iran.,0.9362783432006836,0.07440411815828284,0.9984343647956848,0.06372165875509378,0.07440410859658941,0.0015655718743801,0,0,A+,0.8,4009_train,0.9362783432006836,0.07440411815828284,0.9984343647956848,True,0.8
4764,Trump treats women like the Taliban.  🇷🇺❤️  #Pennsylvania #minnesota #wisconsin #michigan #MAGA2020Landslide #MAGA #FoxNews <url>,0.4146006118506193,0.3607554826855212,0.0230066757649183,0.5853993892669678,0.3607554482926958,0.9769932627677916,1,1,A+0,0.6,400_test,0.5853993892669678,0.3607554482926958,0.9769932627677916,True,0.6
4765,Oh the cancel football crowd is big mad.,0.9384562134742737,0.08059754871792099,0.9983861446380616,0.06154380517546084,0.08059755987227908,0.0016139078652486,0,0,A++,1.0,400_train,0.9384562134742737,0.08059754871792099,0.9983861446380616,True,1.0
4766,"If  and  can’t get along  peacefully in front of AMERICA, how the hell do they expect AMERICANS to get along??",0.9484293460845947,0.04550033094534923,0.9333620071411132,0.051570653729140714,0.04550033461402508,0.0666380077600479,0,0,A0,0.6,4010_train,0.9484293460845947,0.04550033094534923,0.9333620071411132,True,0.6
4767,"  Thank you  for fighting for our democracy &amp; exposing the truth. You  - black lives matter even though your family are racists, where are the children, how much money have you stolen from America so far in 2020? #BLM #WhereAreTheChildren #protests2020",0.7848188519477844,0.23397914278473952,0.996562659740448,0.21518115531653165,0.23397913726856925,0.0034373244270682,0,0,A0,0.6,4011_train,0.7848188519477844,0.23397914278473952,0.996562659740448,True,0.6
4768,The buck stops...anywhere else but here. #TraitorTrump #COVID19 #Covid19Millionares,0.7878176629543304,0.30162073268167255,0.9532972574234008,0.21218233853578558,0.3016207121812908,0.0467027463018894,0,0,A++,1.0,4012_train,0.7878176629543304,0.30162073268167255,0.9532972574234008,True,1.0
